"Objective_function","Early_InitAge_20","Early_InitAge_19","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1966","Early_RecrDev_1967","Early_RecrDev_1968","Early_RecrDev_1969","Main_RecrDev_1970","Main_RecrDev_1971","Main_RecrDev_1972","Main_RecrDev_1973","Main_RecrDev_1974","Main_RecrDev_1975","Main_RecrDev_1976","Main_RecrDev_1977","Main_RecrDev_1978","Main_RecrDev_1979","Main_RecrDev_1980","Main_RecrDev_1981","Main_RecrDev_1982","Main_RecrDev_1983","Main_RecrDev_1984","Main_RecrDev_1985","Main_RecrDev_1986","Main_RecrDev_1987","Main_RecrDev_1988","Main_RecrDev_1989","Main_RecrDev_1990","Main_RecrDev_1991","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Late_RecrDev_2011","Late_RecrDev_2012","Late_RecrDev_2013","Late_RecrDev_2014","ForeRecr_2015","ForeRecr_2016","ForeRecr_2017","SPB_Virgin","SPB_Initial","SPB_1966","SPB_1967","SPB_1968","SPB_1969","SPB_1970","SPB_1971","SPB_1972","SPB_1973","SPB_1974","SPB_1975","SPB_1976","SPB_1977","SPB_1978","SPB_1979","SPB_1980","SPB_1981","SPB_1982","SPB_1983","SPB_1984","SPB_1985","SPB_1986","SPB_1987","SPB_1988","SPB_1989","SPB_1990","SPB_1991","SPB_1992","SPB_1993","SPB_1994","SPB_1995","SPB_1996","SPB_1997","SPB_1998","SPB_1999","SPB_2000","SPB_2001","SPB_2002","SPB_2003","SPB_2004","SPB_2005","SPB_2006","SPB_2007","SPB_2008","SPB_2009","SPB_2010","SPB_2011","SPB_2012","SPB_2013","SPB_2014","SPB_2015","SPB_2016","SPB_2017","Recr_Virgin","Recr_Initial","Recr_1966","Recr_1967","Recr_1968","Recr_1969","Recr_1970","Recr_1971","Recr_1972","Recr_1973","Recr_1974","Recr_1975","Recr_1976","Recr_1977","Recr_1978","Recr_1979","Recr_1980","Recr_1981","Recr_1982","Recr_1983","Recr_1984","Recr_1985","Recr_1986","Recr_1987","Recr_1988","Recr_1989","Recr_1990","Recr_1991","Recr_1992","Recr_1993","Recr_1994","Recr_1995","Recr_1996","Recr_1997","Recr_1998","Recr_1999","Recr_2000","Recr_2001","Recr_2002","Recr_2003","Recr_2004","Recr_2005","Recr_2006","Recr_2007","Recr_2008","Recr_2009","Recr_2010","Recr_2011","Recr_2012","Recr_2013","Recr_2014","Recr_2015","Recr_2016","Recr_2017","Recr_Unfished","ForeCatch_2015","ForeCatch_2016","ForeCatch_2017"
301.126,0.361673,-1.6379,0.407115,-0.470826,-2.01449,1.2217,-0.817081,-0.382999,-0.26976,0.75351,1.05656,-0.743493,0.135632,-0.479801,-1.54407,-0.689377,-2.04503,-1.30424,-0.113411,0.908863,-1.63482,1.73891,1.01556,-0.435227,2.29555,-1.30138,-0.832653,1.66649,0.171653,-1.20162,-0.199287,1.53956,-1.9854,-0.0284642,2.84779,-1.342,-2.98823,-1.36382,2.46795,-2.10239,-2.63528,1.68235,0.77938,-3.35727,1.40857,-0.879581,-1.52397,1.39043,1.06053,0.274227,0.784311,0.116955,1.03846,2.66526,-1.5044,0.19069,-3.691,0.437747,-1.57066,1.08535,0.828618,-1.77438,2.16114,0.424468,2.96432,-0.0605485,1.14002,-1.74352,-0.895538,2.31253,2.48051,-0.268253,4080840,4080840,1284570,1190900,1047850,1196690,1370110,1376470,1769730,2118890,2159660,2214030,2264100,2166520,2025910,2066100,2055640,1986500,2687370,3397820,3628030,3451490,3791600,3977590,3794480,3656750,3466720,3176380,2899440,2588400,2251770,1873110,1823260,1698300,1547960,1340150,1181610,1781710,2335690,2595640,2485100,2107140,1638160,1294650,1156810,972451,1224130,1444660,2276600,3071250,3417530,3326690,2453860,2196790,2412790,2412790,140807,4016420,1868950,457380,7305590,200491,341746,4326180,974029,247914,678413,3827570,111195,790227,14009900,210718,43016.1,226226,10530600,108321,64353.9,4855510,1956970,31119.3,3628760,363680,188316,3407950,2388730,1047240,1733520,874721,2147970,10507100,156395,952397,20779.4,1315090,175148,2416720,1766510,122749,6070700,1008330,13794800,702729,2591850,152533,361625,8910320,10042000,629495,2412790,810483,666985,447428
286.29,-0.828017,-1.02157,0.494776,-1.00714,-0.282598,0.902919,-0.172742,-0.644533,-1.51581,-1.89395,-0.729319,0.258874,-0.277506,1.00375,0.113439,-0.874192,-1.54641,-0.558959,-0.134265,-0.903089,1.45837,0.532718,1.25819,1.90348,2.01858,0.46715,-0.545973,1.72555,-2.14634,0.610049,-1.37254,1.59156,-1.14718,-0.20497,2.75079,-1.91212,-1.75226,-0.683669,2.25497,-1.06781,-0.871359,1.34926,0.511626,-1.6804,1.38553,-1.77458,-1.70854,1.12783,0.619039,0.486368,0.283647,0.176085,0.421777,2.46414,-2.39,-0.260979,-2.12829,0.312773,-2.06581,0.76666,0.599729,-2.85296,1.74652,0.25554,2.64062,-1.1566,0.0902338,0.89885,-0.398128,1.76291,0.22854,1.96001,4976660,4976660,1613790,1410640,1378670,1536910,1721500,2125250,2909390,3527410,3680530,3823450,3823480,3689330,3458620,3455280,3396480,3237160,4006250,4765150,4958910,4700290,4935230,5019260,4743710,4474620,4135580,3728230,3417560,3069420,2675130,2238830,2095160,1923650,1715000,1475840,1260540,1834410,2378350,2609330,2479340,2096430,1623670,1267120,1113170,907647,1079490,1222660,1901940,2541560,2705920,2660050,2082880,1957430,3035660,3035660,4145360,1590610,3266680,6396740,7363490,1627500,621511,6176860,129235,2043250,281380,5430560,348445,893884,17141200,160825,193454,572868,10860000,389658,476322,4394830,1892290,210200,4474490,187701,198478,3338570,1968350,1674590,1351100,1193650,1490200,11097600,83063.8,763661,123840,1443600,132724,2190310,1758980,52356.1,5016770,1057900,12153300,282752,1092980,2583430,713015,6173180,1277270,7130360,3035660,680277,501645,369563
307.044,0.896201,-0.823162,1.67755,-0.414287,1.1102,1.77098,-0.844696,-2.04599,-1.36605,1.4615,0.777799,-0.0691659,-2.18215,1.54475,-0.440785,0.158798,-0.641023,-1.25769,-0.53967,-0.480868,1.47672,-0.461358,0.855118,-0.0467766,1.72331,0.588068,-1.79215,1.21231,-1.53505,0.42892,-0.897484,1.43605,-1.33833,0.7094,2.67871,-0.335672,-2.04836,-2.72494,2.575,-0.941254,-1.63474,1.33887,0.756932,-1.79597,1.63412,0.485433,-1.46419,1.09134,1.04443,-0.301002,0.594377,0.630168,0.154686,2.56209,-2.63933,0.0265584,-3.24458,0.284936,-1.8543,0.694641,0.628308,-3.49189,1.81518,0.423936,2.52145,-1.62492,-0.136399,0.247129,-0.282026,-0.077395,0.663357,1.21338,4399900,4399900,2522820,2146350,1974840,1956190,1909440,1773700,1929060,2144360,2131530,2078830,1991910,1870790,1749450,1805460,1815560,1835560,2529250,3218700,3448340,3271540,3754980,4107720,4034000,3865700,3607540,3267720,3047360,2889540,2658420,2296590,2205920,1996080,1757960,1538430,1323780,1861180,2369620,2589390,2454590,2060200,1576050,1186190,993995,765117,905308,1022410,1472290,1877610,1905330,1729140,1359830,1050230,2662690,2662690,4048230,565467,2073320,839642,4904020,1549850,146142,3014340,192977,1368480,360011,3662930,225044,1756960,12606000,620194,119271,62993.5,12740400,375790,191303,3782950,2109510,163402,5002120,1564860,220473,2816270,2651100,672619,1634030,1659440,1002700,10775500,56970.2,893710,35639.6,1234930,144048,1781700,1567820,23501.5,4472250,1006930,8761720,144797,716938,1116450,659840,791937,1560710,2496880,2662690,410326,331149,235770
306.816,-0.991266,-1.85191,2.10751,-0.89257,0.840625,-2.09351,-2.88802,0.344008,-0.503445,0.29134,-0.363549,-2.51923,-0.301948,1.88096,1.32872,-3.36644,1.55692,-1.65915,-0.448394,1.07053,-2.97178,1.6552,0.487489,0.803605,1.9108,0.330343,-1.53288,1.28064,-1.24613,0.501027,-0.636086,1.10339,0.0480574,-0.190262,2.76573,-1.77329,-1.21353,-1.87363,2.47002,-1.19766,-1.97176,1.60441,1.03829,-1.92321,1.30215,0.180861,-2.5945,1.12158,0.937264,0.347845,0.436464,0.119147,0.535184,2.44357,-0.630097,-0.266844,-4.5792,0.282725,-3.5785,1.02281,0.462149,-3.11249,2.00437,0.939648,3.13161,-1.12095,1.05309,1.31164,2.19026,-1.29811,0.688972,0.260397,4493380,4493380,3311300,3136130,2812390,2851030,2890140,2849650,3190260,3493930,3430580,3310070,3130010,2907440,2679310,2594070,2510000,2391860,3256780,4082540,4320220,4067590,4480440,4726190,4514730,4333390,4146350,3841380,3532010,3220460,2847800,2401680,2284970,2117060,1915310,1672720,1450920,2089370,2689370,2928130,2754380,2315590,1781020,1419990,1273570,1063780,1379060,1753650,3332950,4731280,5326750,5468720,4767550,3990480,3144500,3144500,59492.8,6060260,1871730,2570030,7783800,1600990,250258,4193890,334812,1917230,612840,3473060,1202010,944871,18115800,192813,344849,180423,13927900,354639,164273,5884150,3333940,172183,4323570,1403520,87082.2,3560060,2937330,1608710,1750600,1266180,1901410,12638900,574786,859692,11760.6,1529350,32045.9,3150060,1754450,47887.6,7871780,2640810,24566800,359664,3331260,4390930,10621800,324821,2356540,1522650,3144500,1369550,1233340,1103270
313.721,0.130846,-0.282991,0.0862102,0.924381,2.57278,-0.742368,-0.144765,-0.0768,-0.655996,0.339638,-0.290525,-3.06102,0.682598,-2.43179,1.01019,-0.652692,-2.69787,-0.582686,-0.477467,0.670717,1.88579,1.50706,0.239935,1.21647,1.93007,-0.0074433,0.262813,1.52663,-0.22697,0.782024,-0.959349,1.89721,-1.25809,-0.325769,2.85228,-2.22192,-1.61388,-2.16097,2.62428,-0.502095,-2.20636,1.19784,0.636017,-1.52401,1.25432,-0.679523,-1.58389,1.08646,1.00055,-0.0769593,0.345492,0.125715,0.627848,2.36808,-1.25207,-0.238067,-2.27552,-0.123789,-3.61335,0.525214,0.377216,-3.46166,1.85315,0.346688,2.69177,-1.23109,0.165899,-2.23276,1.55172,1.06543,1.82372,1.75387,5330300,5330300,2032540,1872430,2186820,2841820,3173660,3333750,3925470,4314830,4282570,4323590,4250760,4097940,3820680,4048970,4147490,3972590,5278640,6378070,6513640,5943940,6642430,7133450,6837240,6357160,5780410,5083520,4544330,4011670,3422990,2884830,2782400,2573170,2308320,1998290,1761890,2468970,3044230,3194500,2918370,2379990,1763610,1309890,1090750,826417,1054580,1243320,2068710,2735410,2845040,2547450,1908570,1771650,4909510,4909510,9545940,6348570,1886960,5422270,11395700,1661870,2260650,8158520,1410520,3876220,677112,11694700,491090,1263200,30468600,188902,366284,218311,26217400,1134920,209829,6374870,3614260,412571,6544680,926386,367391,5175500,4582820,1493590,2256220,1770930,2830300,15371100,393164,1215750,168123,1463790,43627,2578900,2005970,38158.1,7114220,1361070,16181000,346700,1719940,170446,7584210,4518800,8774280,7960620,4909510,888826,635379,507918
304.603,-1.33922,-1.80927,0.212226,2.04022,0.776213,-0.0988824,0.00692061,-1.50771,-2.62007,-0.723511,0.0638273,-0.520142,-0.38524,-1.00021,0.539896,-0.590746,-1.29372,0.272232,0.960406,0.0193492,-3.05524,1.85117,0.800269,-1.0279,1.68706,-1.71636,0.229475,1.17422,-1.02551,0.128341,-0.948756,1.20788,-2.08388,-0.517238,2.84983,0.158554,-0.831997,-0.0783967,2.28076,-2.16358,-1.00096,1.39825,0.573722,-1.79323,1.23626,-0.247856,-1.40587,0.9751,1.07774,-0.0283588,0.840438,-0.20278,0.589341,2.4395,-0.720551,-0.052171,-3.83038,0.151396,-2.94006,0.653207,0.745576,-3.71425,1.87294,0.299421,2.73318,-0.788578,-0.103184,-0.818617,-0.494028,0.292156,0.729043,-0.593349,5010120,5010120,1741330,1766890,1606560,1842410,2115440,2145650,2387750,2540310,2491370,2455250,2385310,2246410,2086480,2088900,2039390,1929720,2861070,3872900,4310260,4258050,4678420,4855280,4615940,4380100,4078340,3691580,3351060,3009910,2649380,2214680,2132160,1976520,1836730,1648350,1460330,2067150,2644150,2904160,2768060,2349260,1826240,1409370,1232050,1022330,1257370,1468250,2324410,3109440,3319970,3110760,2182910,1536690,3165760,3165760,48208.2,6535610,2238030,370406,5745460,191581,1365860,3548300,392064,1240100,420374,3596240,131987,632422,18254600,1224520,485741,1071550,11465200,134494,434031,4796600,2093450,195321,4011760,899731,279405,2980300,3242810,1042030,2467520,857156,1865370,11595200,478237,1004950,23945.3,1301360,58725.6,2080950,2178260,23751.4,6120770,1200860,14548900,447374,974973,497899,694612,1512060,2216720,549764,3165760,826909,586753,381514
314.922,-1.52578,0.549866,1.75963,-3.01613,-1.50296,0.583148,3.15824,-1.02728,-0.571439,1.88216,0.785229,-0.624791,0.709227,0.959024,0.443956,-1.44993,-1.05077,-0.19214,-0.560915,-1.74743,0.200458,0.674403,1.50304,-1.38604,1.54902,-0.558436,0.140756,1.25783,-2.22382,-0.186971,-0.0109379,1.25753,-1.41927,-0.40206,2.71477,-2.04618,-1.86518,-0.819381,2.48471,-3.93765,-1.57123,1.78007,0.666745,-2.20009,1.43289,-0.606697,-0.474651,1.00258,0.994305,0.361083,0.300466,0.111592,0.809955,2.53441,-1.79647,-0.12189,-1.9122,0.398585,-2.55729,0.810584,0.607717,-1.74382,1.74998,0.697571,2.79107,-0.871129,-0.139632,1.14358,-1.65734,0.792919,0.165243,-0.928483,4535960,4535960,3507350,2960360,2450550,2197660,2175610,2100230,2231720,2325110,2257250,2210900,2150780,2000330,1870230,1897840,1878110,1804050,2453670,3122430,3358590,3228370,3672920,3960820,3856680,3821070,3709570,3460760,3217420,2938210,2629790,2213050,2096670,1920220,1719510,1468210,1270150,1835150,2376120,2623270,2512560,2143200,1677030,1305660,1124950,907669,1051780,1201390,1931110,2636020,2833560,2819700,2307390,1782140,2556670,2556670,1145220,1805330,4034330,220842,4150320,501654,1019030,3133240,95942.7,733216,870605,3059150,207998,576697,12995000,110406,139011,407863,11193300,18109,195646,5623960,1842700,104719,3949710,510207,577686,2504330,2449160,1268570,1183870,965848,1903380,10341900,131650,758650,132021,1349450,69807.5,1978620,1547450,139679,4429600,1454760,12320500,327613,752017,2844340,174414,2020450,1049530,336845,2556670,602570,596785,434953
303.997,-0.81833,1.86228,0.0829489,-1.09097,-1.61418,-0.0234619,1.70481,0.825295,-1.02085,0.31474,-0.189538,-2.26357,0.376362,0.321743,0.876385,-0.535212,-1.76263,-1.20175,-1.00134,-0.99853,-0.14105,1.74832,0.549856,-1.09584,2.17747,0.679749,-0.20705,1.37773,-0.237771,-0.639974,-0.449249,1.31108,-1.31143,0.212496,2.51723,-3.97112,-1.15238,-0.0324838,2.49875,-1.27364,-0.506947,1.47649,0.952429,-2.1662,1.44753,-1.64946,-1.69159,1.34974,0.838979,0.466227,0.304631,-0.0834477,0.780117,2.50097,-0.836359,-0.399829,-1.90691,0.451628,-3.52497,0.836686,0.774157,-5.47832,1.82857,0.00516072,2.7313,-0.779123,1.26853,0.861134,1.93392,-0.465324,0.604066,3.08007,4626960,4626960,1901460,1581730,1257360,1402090,1601670,1600360,2032180,2524220,2709010,2806170,2813500,2655530,2452580,2424900,2357380,2269040,2849060,3404790,3538360,3369050,3882460,4247530,4190990,4083730,3916710,3629300,3381210,3063900,2679040,2295010,2220160,2075010,1885070,1626240,1413880,2042320,2645690,2900260,2759500,2364320,1866910,1490070,1332850,1127000,1329860,1493870,2297520,3057190,3435890,3546720,3298640,3007310,2847440,2847440,853623,5495600,1592320,313353,8457750,1891230,806166,4033750,807724,542113,656190,3793570,273199,1252480,12512200,18948.7,325227,1012400,12764000,292384,636273,4652880,2752580,121500,4495030,201971,192561,3997190,2368130,1604230,1359560,914658,2141950,11716100,406782,665241,151821,1620050,30230.3,2331470,2126390,3956.29,5782720,903452,14256200,434818,3578980,2451710,7238880,658844,1908420,22516400,2847440,809102,700473,760923
302.801,-0.561317,0.473581,-0.838639,2.31568,-2.07281,1.09958,-2.0351,-1.12891,-1.07128,-1.5067,0.119327,0.0887996,-0.0199626,-1.20118,-2.24581,-0.360138,0.463986,-1.00746,-1.20157,1.45082,-3.2332,1.79022,-0.675333,-0.703437,1.69653,-1.34578,-0.313117,1.09174,-1.00327,0.121022,-2.42137,1.395,0.603704,-1.73193,2.9418,-1.69892,-1.24047,-0.894488,2.43799,-1.97292,-1.40927,1.82205,0.627008,-1.49206,1.46135,-0.578104,-1.82754,1.01454,1.10764,0.035249,0.380159,0.340977,0.672071,2.47239,-0.934682,-0.0369575,-3.37494,0.418206,-3.62317,1.03548,0.588653,-2.16951,2.03543,0.848053,2.92146,-1.21265,0.137391,0.426444,0.483811,-0.806895,-0.445747,-1.23174,4251380,4251380,1334380,1369510,1332930,1617430,1783110,1708840,1874240,2008670,1943000,1869280,1780200,1657480,1519660,1572680,1692110,1725460,2713210,3676540,4045440,3916750,4296500,4474080,4255320,4142830,3961540,3659880,3373550,3056140,2679250,2213060,2093290,1903950,1689820,1452710,1264110,1848640,2408220,2657240,2530670,2147300,1659810,1320110,1179330,981760,1271930,1594590,2690830,3662880,3963500,3831300,2799170,1928530,2659730,2659730,36074.1,5497880,465590,462601,5148230,244699,693218,2841890,348758,1069820,83793.8,3781160,1698370,164919,17794400,172058,282070,405449,11405500,138311,243995,6186410,1868750,224265,4291030,556218,158801,2709050,2949680,995808,1399770,1335210,1838640,10950400,356861,912566,33103.3,1479540,25916,2701130,1688470,104370,6893430,2046810,16886600,277600,1118210,1518910,1614480,443423,625679,277342,2659730,1014690,793477,569897
297.823,-0.544302,-1.35537,1.96756,-0.429211,-0.29727,-0.230545,-1.9169,-0.699025,-3.84019,0.330585,-2.40455,0.445919,-1.5835,0.378061,-0.155365,0.804113,-0.572999,-0.475616,-0.298785,0.390646,0.905581,2.47237,-0.913533,0.878729,2.35556,0.199341,-0.0645114,1.5996,-0.476496,0.438031,-0.525334,1.72856,-2.1639,-0.420621,3.10789,-1.33297,-0.432728,-2.30002,2.44135,-1.49141,-3.05008,1.76576,-0.142508,-1.69315,1.51849,-1.51555,-1.50276,1.01869,1.10553,0.317002,0.456309,-0.046053,0.482123,2.40748,-0.909712,-0.59843,-1.41366,0.0166682,-1.62549,0.570892,0.311177,-3.74358,1.47888,-0.0974219,2.22705,-2.23997,0.619639,-0.530026,-1.9817,-1.0952,1.92141,0.90763,4810240,4810240,1759250,1637410,1607760,2626740,3429810,3756930,4629180,5281960,5319910,5279860,5065800,4697080,4251340,4204810,4076340,3780430,5295670,6700260,7087200,6648740,6891460,6879030,6314810,5932610,5432100,4776900,4320170,3846220,3306740,2749560,2638230,2486990,2292070,2037400,1793330,2571900,3256680,3461920,3210860,2679240,2069540,1610090,1374370,1094130,1256960,1391410,2044590,2575230,2698110,2512340,1713260,1090580,4019040,4019040,3605910,17209200,581874,3572650,15777700,1830890,1413050,7481430,938439,2341640,892899,8491970,172825,987628,33627500,395599,980344,152084,17441100,341356,71863.7,8871380,1314300,278505,6902090,331329,334880,4156790,4515600,2040490,2342090,1414120,2390400,16308800,587596,814958,363456,1521910,293949,2627870,2005940,34339.2,6304100,1281450,13239000,153073,2729240,872696,204709,495462,9944190,3500040,4019040,719540,508773,293592
299.254,-0.772391,1.16946,-0.476724,-0.462683,-0.208215,1.22089,-0.262523,0.524169,-3.10433,1.29587,0.625829,1.5847,-2.7828,1.52969,0.577135,0.553941,-0.0735303,-0.643808,-2.21367,-0.297141,1.44958,-0.625656,1.53916,0.143884,1.5741,0.133021,-0.489758,1.22735,-0.692869,0.118064,-1.22957,1.54296,-1.69886,0.178995,2.64251,-1.07148,-2.37186,-0.674608,2.54123,-0.882467,-1.87174,1.78157,0.982344,-1.40372,1.51948,-0.844811,-1.98267,0.972035,0.890969,0.40089,0.619145,0.451251,0.778875,2.53834,-2.2716,-0.164107,-3.5101,0.393216,-3.63707,1.00057,0.779617,-2.90849,1.85943,0.0437041,2.73611,-0.568402,1.70323,-0.450039,1.87686,0.379732,0.953002,-2.35364,4166790,4166790,2820670,2424060,2209000,2143980,2196790,2192920,2382210,2535400,2468640,2383350,2292370,2143960,1975400,2022870,2033970,2001910,2633350,3262860,3454340,3288830,3724160,4029550,3931130,3872090,3763240,3532660,3310250,3031490,2674440,2193550,2016730,1799820,1610740,1412950,1266920,1885390,2457470,2709300,2584380,2193120,1700910,1336940,1197720,1012150,1218350,1386570,2146470,2873550,3344030,3451510,3129120,2735790,2439070,2439070,3844870,479147,4154060,1027480,4300430,1017690,548400,3063390,448417,1007120,261164,4162790,161938,1060530,12461200,303512,83922.6,462360,11548700,375700,140331,5431140,2440330,224379,4169620,391152,125065,2392370,2193930,1330320,1646640,1381970,1902540,10937100,88255.8,749192,26796.2,1334490,23660,2423200,1911590,46911.9,5463600,873228,13150500,488611,4886700,575759,5935780,1329820,2350310,85617.4,2439070,758559,739811,632632
307.431,1.33415,-0.499383,-0.463006,-0.182172,0.250323,1.62456,-0.13464,-2.30416,1.97925,-1.22106,0.515527,-0.466152,0.065679,1.49776,-1.85765,0.158744,-3.77721,-0.193926,-1.57109,1.46957,0.987105,1.39788,-0.338092,0.842114,2.38044,-0.871481,-0.923714,1.41394,-0.371274,0.471321,-2.02953,1.79521,-0.717986,-0.720847,2.57577,-2.78174,-1.31819,-1.39029,2.63978,-2.11693,-1.75052,1.80415,0.882912,-1.65495,1.78219,0.228675,-3.65134,1.29105,1.18791,0.696222,0.615748,0.53231,1.07644,2.5852,-0.512001,-0.123351,-3.4309,0.626934,-2.60027,0.834503,0.825694,-4.4608,2.04582,0.236253,2.89764,-1.18707,-0.174906,1.30408,0.285939,0.808333,0.302377,0.2691,3542180,3542180,2112250,1944670,1861450,1995980,2009840,1923270,2291610,2650800,2695820,2643030,2550820,2406070,2233410,2268720,2287930,2221220,2584930,2955430,3027950,2839350,3178080,3420830,3333950,3261800,3118860,2892290,2723400,2552810,2325410,1961950,1875030,1742380,1574430,1382050,1235750,1745520,2252280,2493890,2397180,2046300,1596900,1213330,1020020,802063,992421,1168190,1888570,2589640,2797000,2771990,2373190,1908810,1781700,1781700,1779580,2678840,471622,1537550,7161130,276866,263727,2738410,459525,1066850,87446,4002760,323808,322980,8728670,41111.7,178142,166100,9348880,80266.7,115978,4060400,1615610,127654,3967310,838183,17292.8,2420210,2179420,1328330,1224370,1124390,1932350,8703390,391743,583696,21486,1245260,49362.3,1526710,1504370,7547.17,5019850,812714,11752600,199048,555404,2452570,887128,1495540,899335,866052,1781700,539795,560446,434946
300.706,-0.0771438,0.114792,0.372777,0.43959,0.913391,-0.669837,-0.498916,1.26567,0.332549,0.411052,0.00255696,0.435962,-2.18668,-0.388237,0.0147534,0.722098,-0.618058,0.106522,-1.37365,0.964191,-0.000507975,0.269658,1.26693,-0.871003,2.20328,-1.16334,-2.43246,1.43674,0.133807,0.270193,0.00659813,1.85762,-1.29575,0.161473,2.76611,-0.833207,-1.25794,0.0222823,2.56846,-2.70322,-2.14155,1.30699,0.404701,-1.98644,1.13306,-1.82397,-1.04702,0.827175,0.848597,0.51708,0.366739,0.4734,0.484422,2.45931,-0.938522,-0.105901,-4.17565,0.0142945,-1.96321,0.716928,0.513714,-2.70363,1.83787,0.308595,2.93236,-1.37393,-0.774414,1.5677,-0.752473,0.637575,2.83886,-0.517941,4874090,4874090,2062160,1954800,1817500,1772800,1805110,1741180,2176860,2578260,2613710,2621650,2631110,2564360,2477330,2714330,2874750,2894700,3753640,4577800,4828530,4648910,5191580,5535460,5358930,5069500,4650960,4150580,3687280,3203680,2729930,2188220,2002950,1806770,1614790,1434670,1262730,1836770,2376190,2621750,2500590,2099060,1597310,1205420,1022970,803637,983979,1145930,2037820,2884620,3118070,3211950,2597780,1990600,2956260,2956260,983264,1274500,3402320,398944,8665240,296624,87298.6,4308060,1173250,1345350,1034210,6556700,278416,1213440,16558100,453204,306783,1127680,14461700,73990.2,131089,4146140,1677230,152760,3429790,176180,378015,2419060,2414470,1668780,1411390,1536700,1514450,10596300,342281,864079,15518.7,1041600,143055,2021860,1555420,57803.2,5152770,1024270,15195900,215199,452428,4997690,496588,2001970,17528700,581963,2956260,819545,744016,537783
301.312,-1.08618,0.070157,1.32459,0.976146,-0.204256,-1.01146,0.706415,-1.02353,0.32094,1.23542,0.402575,-0.666377,0.273821,0.794883,0.790626,1.10518,-0.550595,0.473078,1.13422,-2.48554,-0.65858,1.41896,0.767673,-0.751896,2.55809,0.0691029,0.0412253,1.42631,0.413987,-0.338078,-1.85326,2.03754,-0.99743,0.0509994,3.01229,-2.84828,-0.625397,0.0621488,2.86129,-2.29216,-1.32266,1.81083,0.0182121,-0.56481,1.37826,-1.15303,-2.72897,1.1192,1.01986,0.487768,0.388463,0.0928191,0.658831,2.55008,-1.23687,-0.288285,-2.70521,0.18998,-3.6455,0.832686,0.391478,-4.3921,1.43306,-0.0198002,2.10732,-0.812343,1.17827,1.06682,-1.54781,1.5506,-1.23479,-1.55014,3992870,3992870,2620060,2468240,2135400,2101090,2119310,1985870,2642300,3291510,3482520,3520750,3475120,3251720,2928410,3049260,3141110,3076870,4168210,5147870,5391760,5110420,5808730,6260300,6048710,5799000,5344070,4746940,4214760,3668040,3089770,2498100,2302410,2085160,1862380,1591170,1360150,2041360,2653540,2871570,2675270,2207880,1654290,1248480,1049240,805291,885035,929906,1253400,1548200,1668670,1749050,1547130,1450980,3007300,3007300,570804,4539140,2340900,511530,14018000,1157100,1149880,4654620,1696380,800101,175720,8571470,409622,1171510,22675300,64540.1,605034,1213220,19965500,115177,304973,7016120,1167170,650682,4529820,358850,73861,3442810,3089190,1790310,1611530,1189750,2074990,13541700,301532,811293,73792.5,1341380,28832.3,2504770,1570180,12716.3,4203230,940058,8023990,436583,3340140,3063620,225999,5032060,306638,222116,3007300,407067,423387,316325
